,Unnamed: 0,building_class_category,sale_price,gross_sqft,year_of_sale,year_built,ZipCode,neighborhood,residential_units,SchoolDist,BldgClass,YearAlter1,YearAlter2,LotArea,ResArea,UnitsRes,NumFloors,SP/Sq_ft
89426,89427,01 ONE FAMILY HOMES,530000.0,1260.0,2017,1960,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,3150.0,1260.0,1.0,2.0,420.63492063492066
89427,89428,01 ONE FAMILY HOMES,530000.0,1440.0,2017,1930,11236.0,CANARSIE,1,18.0,A2,0.0,0.0,2315.0,1440.0,1.0,2.0,368.05555555555554
89428,89429,01 ONE FAMILY HOMES,530000.0,1320.0,2017,1955,11236.0,CANARSIE,1,18.0,A9,0.0,0.0,2808.0,1320.0,1.0,2.0,401.5151515151515
89429,89430,01 ONE FAMILY HOMES,530000.0,2113.0,2017,2013,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,1875.0,2113.0,1.0,0.0,250.82820634169428
89439,89440,01 ONE FAMILY HOMES,530000.0,1592.0,2017,1920,11226.0,FLATBUSH-CENTRAL,1,17.0,A5,0.0,0.0,1940.0,1592.0,1.0,2.0,332.9145728643216
89440,89441,01 ONE FAMILY HOMES,530000.0,1552.0,2017,1905,11226.0,FLATBUSH-CENTRAL,1,22.0,A5,0.0,0.0,2000.0,1552.0,1.0,2.0,341.49484536082474
89444,89445,01 ONE FAMILY HOMES,530000.0,1890.0,2017,1925,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,1833.0,1260.0,1.0,2.0,280.4232804232804
89446,89447,01 ONE FAMILY HOMES,530000.0,2024.0,2017,1965,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,3825.0,2024.0,1.0,2.0,261.85770750988144
89450,89451,01 ONE FAMILY HOMES,530000.0,1815.0,2017,1955,11234.0,OLD MILL BASIN,1,22.0,A5,0.0,0.0,2000.0,1320.0,1.0,2.0,292.0110192837466
89451,89452,01 ONE FAMILY HOMES,530000.0,954.0,2017,1925,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2500.0,954.0,1.0,2.0,555.5555555555555
89696,89697,01 ONE FAMILY HOMES,529490.0,938.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,938.0,1.0,2.0,564.4882729211088
89768,89769,01 ONE FAMILY HOMES,529000.0,1568.0,2015,1920,11226.0,FLATBUSH-CENTRAL,1,17.0,A5,0.0,0.0,2014.0,1568.0,1.0,2.0,337.3724489795918
89772,89773,01 ONE FAMILY HOMES,529000.0,1216.0,2015,1920,11234.0,MARINE PARK,1,22.0,A5,0.0,0.0,1900.0,1216.0,1.0,2.0,435.0328947368421
89773,89774,01 ONE FAMILY HOMES,529000.0,1212.0,2015,1925,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2500.0,1212.0,1.0,2.0,436.4686468646865
89776,89777,01 ONE FAMILY HOMES,529000.0,1092.0,2016,1925,11229.0,MARINE PARK,1,22.0,A5,0.0,0.0,1817.0,1092.0,1.0,2.0,484.43223443223445
89779,89780,01 ONE FAMILY HOMES,529000.0,1216.0,2017,1950,11203.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,1675.0,1216.0,1.0,2.0,435.0328947368421
89780,89781,01 ONE FAMILY HOMES,529000.0,1400.0,2017,1945,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,1957.0,1400.0,1.0,2.0,377.85714285714283
89781,89782,01 ONE FAMILY HOMES,529000.0,1168.0,2017,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,1333.0,1168.0,1.0,2.0,452.9109589041096
89825,89826,01 ONE FAMILY HOMES,528410.0,1248.0,2017,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2150.0,1248.0,1.0,2.0,423.40544871794873
89885,89886,01 ONE FAMILY HOMES,527500.0,2352.0,2015,1935,11234.0,MARINE PARK,1,22.0,A1,0.0,0.0,2042.0,1568.0,1.0,2.0,224.27721088435374
89936,89937,01 ONE FAMILY HOMES,527000.0,1440.0,2016,1925,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2091.0,1440.0,1.0,2.0,365.97222222222223
89937,89938,01 ONE FAMILY HOMES,527000.0,936.0,2017,1960,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,2600.0,936.0,1.0,2.0,563.034188034188
89977,89978,01 ONE FAMILY HOMES,526196.0,1248.0,2015,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2000.0,1248.0,1.0,2.0,421.6314102564103
89991,89992,01 ONE FAMILY HOMES,526000.0,1200.0,2015,1935,11208.0,CYPRESS HILLS,1,19.0,B3,0.0,0.0,2152.0,1940.0,2.0,2.0,438.3333333333333
89993,89994,01 ONE FAMILY HOMES,526000.0,1152.0,2015,1950,11229.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,1800.0,1152.0,1.0,2.0,456.59722222222223
90006,90007,01 ONE FAMILY HOMES,525700.0,1440.0,2017,1920,11226.0,FLATBUSH-CENTRAL,1,17.0,A9,0.0,0.0,2683.0,1440.0,1.0,2.0,365.06944444444446
90010,90011,01 ONE FAMILY HOMES,525500.0,1339.0,2015,1925,11210.0,MIDWOOD,1,22.0,A9,0.0,0.0,2000.0,1339.0,1.0,2.0,392.4570575056012
90011,90012,01 ONE FAMILY HOMES,525500.0,1244.0,2015,1930,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2000.0,1244.0,1.0,2.5,422.427652733119
90380,90381,01 ONE FAMILY HOMES,525000.0,1596.0,2015,1920,11209.0,BAY RIDGE,1,20.0,A5,0.0,0.0,1950.0,1596.0,1.0,2.0,328.94736842105266
90405,90406,01 ONE FAMILY HOMES,525000.0,2550.0,2015,1920,11207.0,EAST NEW YORK,1,19.0,S1,0.0,0.0,2500.0,1275.0,1.0,2.0,205.88235294117646
90409,90410,01 ONE FAMILY HOMES,525000.0,1916.0,2015,1925,11226.0,FLATBUSH-CENTRAL,1,17.0,A5,0.0,0.0,1500.0,1365.0,1.0,2.0,274.00835073068896
90411,90412,01 ONE FAMILY HOMES,525000.0,1352.0,2015,1925,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1352.0,1.0,2.0,388.31360946745565
90412,90413,01 ONE FAMILY HOMES,525000.0,1795.0,2015,1940,11210.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,5300.0,1795.0,1.0,2.75,292.4791086350975
90413,90414,01 ONE FAMILY HOMES,525000.0,1200.0,2015,1930,11225.0,FLATBUSH-LEFFERTS GARDEN,1,17.0,A5,0.0,0.0,1552.0,1200.0,1.0,2.0,437.5
90419,90420,01 ONE FAMILY HOMES,525000.0,1120.0,2015,1920,11229.0,MADISON,1,22.0,A1,0.0,0.0,1500.0,1120.0,1.0,2.0,468.75
90420,90421,01 ONE FAMILY HOMES,525000.0,1216.0,2015,1935,11234.0,MARINE PARK,1,22.0,A5,0.0,0.0,1424.0,1216.0,1.0,2.0,431.74342105263156
90421,90422,01 ONE FAMILY HOMES,525000.0,1146.0,2015,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,2000.0,1146.0,1.0,2.0,458.1151832460733
90422,90423,01 ONE FAMILY HOMES,525000.0,1036.0,2015,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1036.0,1.0,2.0,506.7567567567568
90424,90425,01 ONE FAMILY HOMES,525000.0,1260.0,2015,1965,11234.0,MILL BASIN,1,22.0,A5,0.0,0.0,2300.0,1260.0,1.0,2.0,416.6666666666667
90438,90439,01 ONE FAMILY HOMES,525000.0,2058.0,2016,1940,11235.0,BRIGHTON BEACH,1,21.0,A2,0.0,0.0,1600.0,1134.0,1.0,1.5,255.10204081632654
90452,90453,01 ONE FAMILY HOMES,525000.0,1200.0,2016,1920,11203.0,FLATBUSH-EAST,1,18.0,A9,0.0,0.0,1200.0,1200.0,1.0,2.0,437.5
90453,90454,01 ONE FAMILY HOMES,525000.0,1290.0,2016,1930,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,1950.0,1290.0,1.0,2.0,406.9767441860465
90457,90458,01 ONE FAMILY HOMES,525000.0,1392.0,2016,1930,11203.0,FLATBUSH-NORTH,1,18.0,S1,0.0,0.0,2071.0,728.0,1.0,2.0,377.1551724137931
90461,90462,01 ONE FAMILY HOMES,525000.0,1632.0,2016,1925,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1800.0,1088.0,1.0,2.0,321.69117647058823
90462,90463,01 ONE FAMILY HOMES,525000.0,1360.0,2016,1965,11229.0,GERRITSEN BEACH,1,22.0,A5,0.0,0.0,1479.0,1360.0,1.0,2.0,386.02941176470586
90464,90465,01 ONE FAMILY HOMES,525000.0,1120.0,2016,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1120.0,1.0,2.0,468.75
90467,90468,01 ONE FAMILY HOMES,525000.0,976.0,2016,1945,11230.0,MIDWOOD,1,21.0,A5,0.0,0.0,1006.0,976.0,1.0,2.0,537.9098360655738
90468,90469,01 ONE FAMILY HOMES,525000.0,976.0,2016,1945,11230.0,MIDWOOD,1,21.0,A5,0.0,0.0,1006.0,976.0,1.0,2.0,537.9098360655738
90469,90470,01 ONE FAMILY HOMES,525000.0,1372.0,2016,1925,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2000.0,1372.0,1.0,2.0,382.6530612244898
90470,90471,01 ONE FAMILY HOMES,525000.0,1296.0,2016,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2000.0,1296.0,1.0,2.5,405.0925925925926
90477,90478,01 ONE FAMILY HOMES,525000.0,1395.0,2017,1899,11221.0,BEDFORD STUYVESANT,1,16.0,A4,0.0,0.0,1033.0,930.0,1.0,2.0,376.3440860215054
90483,90484,01 ONE FAMILY HOMES,525000.0,1368.0,2017,1955,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,3200.0,1368.0,1.0,2.0,383.7719298245614
90484,90485,01 ONE FAMILY HOMES,525000.0,1600.0,2017,1965,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,2000.0,1600.0,1.0,2.0,328.125
90495,90496,01 ONE FAMILY HOMES,525000.0,2720.0,2017,1935,11207.0,EAST NEW YORK,1,19.0,S1,1964.0,0.0,2000.0,1360.0,1.0,2.0,193.01470588235293
90504,90505,01 ONE FAMILY HOMES,525000.0,960.0,2017,1920,11203.0,FLATBUSH-EAST,1,18.0,A9,0.0,0.0,3000.0,960.0,1.0,2.0,546.875
90505,90506,01 ONE FAMILY HOMES,525000.0,1520.0,2017,1940,11210.0,FLATBUSH-EAST,1,22.0,A5,0.0,0.0,1600.0,1216.0,1.0,2.0,345.39473684210526
90510,90511,01 ONE FAMILY HOMES,525000.0,2144.0,2017,1925,11203.0,FLATBUSH-NORTH,1,18.0,A9,0.0,0.0,2240.0,2144.0,1.0,3.0,244.86940298507463
90511,90512,01 ONE FAMILY HOMES,525000.0,1376.0,2017,1910,11234.0,FLATLANDS,1,22.0,A9,0.0,0.0,2139.0,1376.0,1.0,2.0,381.5406976744186
90514,90515,01 ONE FAMILY HOMES,525000.0,1352.0,2017,1925,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1785.0,1352.0,1.0,2.0,388.31360946745565
90519,90520,01 ONE FAMILY HOMES,525000.0,1064.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1064.0,1.0,2.0,493.42105263157896
90520,90521,01 ONE FAMILY HOMES,525000.0,1066.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1530.0,1066.0,1.0,2.0,492.4953095684803
90521,90522,01 ONE FAMILY HOMES,525000.0,1036.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1036.0,1.0,2.0,506.7567567567568
90522,90523,01 ONE FAMILY HOMES,525000.0,1078.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1078.0,1.0,2.0,487.012987012987
90523,90524,01 ONE FAMILY HOMES,525000.0,924.0,2017,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,924.0,1.0,2.0,568.1818181818181
90527,90528,01 ONE FAMILY HOMES,525000.0,1316.0,2017,1930,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2000.0,1316.0,1.0,2.0,398.93617021276594
90856,90857,01 ONE FAMILY HOMES,524000.0,1248.0,2015,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,1900.0,1248.0,1.0,2.0,419.87179487179486
90859,90860,01 ONE FAMILY HOMES,524000.0,1051.0,2017,1920,11203.0,FLATBUSH-NORTH,1,18.0,A9,0.0,0.0,2000.0,1051.0,1.0,1.75,498.57278782112274
90867,90868,01 ONE FAMILY HOMES,523800.0,1250.0,2016,1930,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2000.0,1250.0,1.0,2.5,419.04
90920,90921,01 ONE FAMILY HOMES,522500.0,972.0,2017,1950,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,4500.0,972.0,1.0,1.0,537.551440329218
90933,90934,01 ONE FAMILY HOMES,522241.0,1660.0,2016,1940,11236.0,CANARSIE,1,18.0,A2,0.0,0.0,4000.0,860.0,1.0,1.0,314.6030120481928
90964,90965,01 ONE FAMILY HOMES,522000.0,1092.0,2015,1935,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1092.0,1.0,2.0,478.02197802197804
90966,90967,01 ONE FAMILY HOMES,522000.0,1744.0,2015,1950,11234.0,MILL BASIN,1,22.0,A2,0.0,0.0,5000.0,972.0,1.0,1.0,299.3119266055046
90969,90970,01 ONE FAMILY HOMES,522000.0,907.0,2016,1910,11208.0,EAST NEW YORK,1,19.0,A1,0.0,0.0,2500.0,907.0,1.0,1.75,575.5237045203969
91008,91009,01 ONE FAMILY HOMES,521169.0,1350.0,2015,1901,11211.0,WILLIAMSBURG-EAST,1,14.0,A9,0.0,0.0,1825.0,1350.0,1.0,3.0,386.0511111111111
91030,91031,01 ONE FAMILY HOMES,521000.0,2100.0,2017,1960,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,2000.0,1440.0,1.0,2.0,248.0952380952381
91032,91033,01 ONE FAMILY HOMES,521000.0,962.0,2017,1920,11235.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,1333.0,962.0,1.0,2.0,541.5800415800416
91056,91057,01 ONE FAMILY HOMES,520278.0,1120.0,2017,1920,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1800.0,1120.0,1.0,2.0,464.5339285714286
91063,91064,01 ONE FAMILY HOMES,520150.0,1079.0,2015,1925,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,3570.0,1079.0,1.0,1.75,482.06672845227064
91358,91359,01 ONE FAMILY HOMES,520000.0,1280.0,2015,1920,11218.0,BOROUGH PARK,1,15.0,A1,0.0,0.0,2550.0,1280.0,1.0,2.75,406.25
91370,91371,01 ONE FAMILY HOMES,520000.0,1280.0,2015,1985,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,3332.0,1280.0,1.0,2.0,406.25
91380,91381,01 ONE FAMILY HOMES,520000.0,1567.0,2015,1920,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1567.0,1.0,2.5,331.8442884492661
91383,91384,01 ONE FAMILY HOMES,520000.0,1683.0,2015,1945,11203.0,FLATBUSH-NORTH,1,18.0,A5,0.0,0.0,1800.0,1224.0,1.0,2.0,308.972073677956
91386,91387,01 ONE FAMILY HOMES,520000.0,928.0,2015,1945,11214.0,GRAVESEND,1,21.0,A5,0.0,0.0,1600.0,928.0,1.0,2.0,560.3448275862069
91393,91394,01 ONE FAMILY HOMES,520000.0,1624.0,2015,1965,11234.0,MILL BASIN,1,22.0,A5,0.0,0.0,2326.0,1216.0,1.0,2.0,320.1970443349754
91395,91396,01 ONE FAMILY HOMES,520000.0,1261.0,2015,1920,11230.0,OCEAN PARKWAY-NORTH,1,21.0,A9,2009.0,0.0,2000.0,1261.0,1.0,2.0,412.37113402061857
91396,91397,01 ONE FAMILY HOMES,520000.0,1344.0,2015,1925,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2000.0,1344.0,1.0,2.0,386.9047619047619
91400,91401,01 ONE FAMILY HOMES,520000.0,1116.0,2015,1950,11229.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,1800.0,1116.0,1.0,2.0,465.9498207885305
91401,91402,01 ONE FAMILY HOMES,520000.0,1958.0,2015,1940,11229.0,SHEEPSHEAD BAY,1,22.0,A5,0.0,0.0,1617.0,1424.0,1.0,2.0,265.5771195097038
91402,91403,01 ONE FAMILY HOMES,520000.0,1813.0,2015,1950,11235.0,SHEEPSHEAD BAY,1,22.0,A1,0.0,0.0,1480.0,1260.0,1.0,2.0,286.8174296745725
91417,91418,01 ONE FAMILY HOMES,520000.0,1440.0,2016,1923,11236.0,CANARSIE,1,18.0,S0,0.0,0.0,2500.0,720.0,1.0,2.0,361.1111111111111
91418,91419,01 ONE FAMILY HOMES,520000.0,1008.0,2016,1920,11236.0,CANARSIE,1,18.0,A9,0.0,0.0,5265.0,1008.0,1.0,2.0,515.8730158730159
91425,91426,01 ONE FAMILY HOMES,520000.0,1724.0,2016,1901,11207.0,CYPRESS HILLS,1,19.0,A1,0.0,0.0,1667.0,1724.0,1.0,2.5,301.6241299303944
91434,91435,01 ONE FAMILY HOMES,520000.0,1472.0,2016,1925,11210.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,3000.0,1472.0,1.0,2.0,353.2608695652174
91441,91442,01 ONE FAMILY HOMES,520000.0,1620.0,2016,2012,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1800.0,1545.0,1.0,2.5,320.98765432098764
91442,91443,01 ONE FAMILY HOMES,520000.0,1456.0,2016,1920,11229.0,GERRITSEN BEACH,1,22.0,A1,0.0,0.0,1785.0,1456.0,1.0,2.0,357.14285714285717
91445,91446,01 ONE FAMILY HOMES,520000.0,1900.0,2016,1920,11234.0,MARINE PARK,1,22.0,S1,0.0,0.0,2253.0,950.0,1.0,2.0,273.6842105263158
91446,91447,01 ONE FAMILY HOMES,520000.0,1064.0,2016,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1064.0,1.0,2.0,488.7218045112782
91447,91448,01 ONE FAMILY HOMES,520000.0,1036.0,2016,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1036.0,1.0,2.0,501.9305019305019
91463,91464,01 ONE FAMILY HOMES,520000.0,2100.0,2017,1930,11212.0,BROWNSVILLE,1,23.0,S1,0.0,0.0,1082.0,1050.0,1.0,2.0,247.61904761904762
91464,91465,01 ONE FAMILY HOMES,520000.0,1601.0,2017,1945,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,2192.0,915.0,1.0,1.0,324.79700187382883
91466,91467,01 ONE FAMILY HOMES,520000.0,1200.0,2017,1985,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,2375.0,1200.0,1.0,2.0,433.3333333333333
91469,91470,01 ONE FAMILY HOMES,520000.0,1224.0,2017,1910,11208.0,CYPRESS HILLS,1,19.0,A9,0.0,0.0,1905.0,1224.0,1.0,2.0,424.83660130718954
91473,91474,01 ONE FAMILY HOMES,520000.0,1020.0,2017,1910,11203.0,FLATBUSH-EAST,1,18.0,A9,0.0,0.0,2000.0,1020.0,1.0,2.0,509.80392156862746
91474,91475,01 ONE FAMILY HOMES,520000.0,1332.0,2017,1960,11234.0,FLATBUSH-EAST,1,18.0,A5,0.0,0.0,1800.0,1332.0,1.0,2.0,390.3903903903904
91480,91481,01 ONE FAMILY HOMES,520000.0,1600.0,2017,1955,11234.0,OLD MILL BASIN,1,22.0,A5,0.0,0.0,2000.0,1600.0,1.0,2.0,325.0
91481,91482,01 ONE FAMILY HOMES,520000.0,1356.0,2017,1940,11234.0,OLD MILL BASIN,1,22.0,A5,0.0,0.0,1600.0,960.0,1.0,2.0,383.48082595870204
91698,91699,01 ONE FAMILY HOMES,519307.0,2113.0,2017,2013,11236.0,CANARSIE,1,18.0,A5,2013.0,0.0,1875.0,2113.0,1.0,2.5,245.76762896355893
91768,91769,01 ONE FAMILY HOMES,519000.0,1280.0,2017,1935,11203.0,FLATBUSH-EAST,1,18.0,A9,0.0,0.0,2400.0,1280.0,1.0,2.0,405.46875
91770,91771,01 ONE FAMILY HOMES,519000.0,1320.0,2017,1925,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2000.0,1320.0,1.0,2.0,393.1818181818182
91789,91790,01 ONE FAMILY HOMES,518937.0,1274.0,2016,1930,11229.0,MADISON,1,22.0,A5,0.0,0.0,2000.0,1274.0,1.0,2.0,407.328885400314
91798,91799,01 ONE FAMILY HOMES,518500.0,1601.0,2017,1945,11236.0,CANARSIE,1,18.0,A5,0.0,0.0,2192.0,915.0,1.0,1.0,323.86008744534666
91835,91836,01 ONE FAMILY HOMES,518000.0,1732.0,2015,1960,11234.0,BERGEN BEACH,1,22.0,A5,0.0,0.0,2480.0,1260.0,1.0,2.0,299.0762124711316
91836,91837,01 ONE FAMILY HOMES,518000.0,1078.0,2015,1925,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1078.0,1.0,2.0,480.5194805194805
91839,91840,01 ONE FAMILY HOMES,518000.0,1344.0,2017,1993,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1804.0,1344.0,1.0,2.0,385.4166666666667
91840,91841,01 ONE FAMILY HOMES,518000.0,1344.0,2017,1985,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1663.0,1344.0,1.0,2.0,385.4166666666667
91883,91884,01 ONE FAMILY HOMES,517207.0,609.0,2017,1905,11235.0,BRIGHTON BEACH,1,21.0,A2,0.0,0.0,1800.0,609.0,1.0,1.0,849.2725779967159
91904,91905,01 ONE FAMILY HOMES,517000.0,1064.0,2015,1920,11234.0,MARINE PARK,1,22.0,A9,0.0,0.0,1800.0,1064.0,1.0,2.0,485.90225563909775
91905,91906,01 ONE FAMILY HOMES,517000.0,1344.0,2017,1993,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1664.0,1344.0,1.0,2.0,384.67261904761904
91906,91907,01 ONE FAMILY HOMES,517000.0,1207.0,2017,1925,11234.0,FLATLANDS,1,22.0,A1,0.0,0.0,2000.0,1207.0,1.0,2.0,428.3347141673571
91920,91921,01 ONE FAMILY HOMES,516950.0,2172.0,2015,1901,11209.0,BAY RIDGE,1,20.0,A4,0.0,0.0,2000.0,1580.0,1.0,2.0,238.00644567219152
92202,92203,01 ONE FAMILY HOMES,515000.0,1584.0,2016,1960,11234.0,BERGEN BEACH,1,22.0,A9,0.0,0.0,1800.0,1224.0,1.0,2.0,325.12626262626264
92203,92204,01 ONE FAMILY HOMES,515000.0,1064.0,2016,1925,11234.0,BERGEN BEACH,1,22.0,A9,0.0,0.0,2000.0,1064.0,1.0,2.0,484.02255639097746
92213,92214,01 ONE FAMILY HOMES,515000.0,1248.0,2016,1960,11224.0,CONEY ISLAND,1,21.0,A5,0.0,0.0,1780.0,1248.0,1.0,2.0,412.6602564102564
92214,92215,01 ONE FAMILY HOMES,515000.0,2250.0,2016,1928,11224.0,CONEY ISLAND,1,21.0,S1,0.0,0.0,1000.0,1350.0,1.0,2.0,228.88888888888889
92217,92218,01 ONE FAMILY HOMES,515000.0,1410.0,2016,1899,11226.0,FLATBUSH-CENTRAL,1,22.0,A1,0.0,0.0,3075.0,1410.0,1.0,2.5,365.2482269503546
92220,92221,01 ONE FAMILY HOMES,515000.0,1404.0,2016,1910,11203.0,FLATBUSH-EAST,1,18.0,A9,0.0,0.0,2000.0,1404.0,1.0,2.0,366.8091168091168
92221,92222,01 ONE FAMILY HOMES,515000.0,1284.0,2016,1925,11234.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,2000.0,1284.0,1.0,2.0,401.09034267912773
92227,92228,01 ONE FAMILY HOMES,515000.0,1562.0,2016,1915,11234.0,FLATLANDS,1,22.0,A5,0.0,0.0,2000.0,1562.0,1.0,2.5,329.70550576184377
92228,92229,01 ONE FAMILY HOMES,515000.0,1190.0,2016,1925,11223.0,GRAVESEND,1,21.0,A5,0.0,0.0,665.0,952.0,1.0,2.0,432.7731092436975
92230,92231,01 ONE FAMILY HOMES,515000.0,1152.0,2016,1960,11234.0,MILL BASIN,1,22.0,A1,0.0,0.0,2100.0,1152.0,1.0,2.0,447.0486111111111
92233,92234,01 ONE FAMILY HOMES,515000.0,1242.0,2016,1920,11234.0,OLD MILL BASIN,1,22.0,A9,0.0,0.0,2000.0,1242.0,1.0,2.0,414.65378421900164
92235,92236,01 ONE FAMILY HOMES,515000.0,1407.0,2016,1930,11224.0,SEAGATE,1,21.0,A2,0.0,0.0,3000.0,1407.0,1.0,1.5,366.0270078180526
92236,92237,01 ONE FAMILY HOMES,515000.0,1024.0,2016,1920,11235.0,SHEEPSHEAD BAY,1,21.0,A2,0.0,0.0,2000.0,512.0,1.0,1.0,502.9296875
92245,92246,01 ONE FAMILY HOMES,515000.0,984.0,2017,1925,11236.0,CANARSIE,1,18.0,A1,0.0,0.0,4864.0,984.0,1.0,2.0,523.3739837398374
92249,92250,01 ONE FAMILY HOMES,515000.0,1116.0,2017,1992,11207.0,EAST NEW YORK,1,19.0,A5,0.0,0.0,1800.0,1116.0,1.0,2.0,461.4695340501792
92254,92255,01 ONE FAMILY HOMES,515000.0,1352.0,2017,1930,11203.0,FLATBUSH-EAST,1,18.0,A1,0.0,0.0,1550.0,1352.0,1.0,2.0,380.91715976331363
92255,92256,01 ONE FAMILY HOMES,515000.0,1170.0,2017,1925,11210.0,FLATBUSH-EAST,1,22.0,A5,0.0,0.0,2000.0,1170.0,1.0,2.0,440.1709401709402
92256,92257,01 ONE FAMILY HOMES,515000.0,1284.0,2017,1950,11203.0,FLATBUSH-NORTH,1,18.0,A5,0.0,0.0,1800.0,1284.0,1.0,2.0,401.09034267912773
92259,92260,01 ONE FAMILY HOMES,515000.0,1188.0,2017,1960,11234.0,MILL BASIN,1,22.0,A5,0.0,0.0,1800.0,1188.0,1.0,2.0,433.5016835016835
92262,92263,01 ONE FAMILY HOMES,515000.0,1296.0,2017,1925,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2600.0,1296.0,1.0,2.0,397.37654320987656
92263,92264,01 ONE FAMILY HOMES,515000.0,1090.0,2017,1925,11234.0,OLD MILL BASIN,1,22.0,A1,0.0,0.0,2300.0,1090.0,1.0,2.0,472.4770642201835
92437,92438,01 ONE FAMILY HOMES,514100.0,1263.0,2015,1935,11234.0,FLATBUSH-EAST,1,22.0,A9,0.0,0.0,1600.0,1263.0,1.0,2.0,407.04671417260494
92457,92458,01 ONE FAMILY HOMES,513692.0,1092.0,2017,1899,11203.0,FLATBUSH-EAST,1,22.0,A1,0.0,0.0,2000.0,1092.0,1.0,2.0,470.4139194139194
92482,92483,01 ONE FAMILY HOMES,512968.0,1860.0,2015,1925,11236.0,CANARSIE,1,18.0,A1,0.0,0.0,3885.0,1860.0,1.0,3.0,275.789247311828
92504,92505,01 ONE FAMILY HOMES,512500.0,2064.0,2016,1930,11223.0,OCEAN PARKWAY-SOUTH,1,21.0,A9,0.0,0.0,2897.0,1032.0,1.0,1.0,248.30426356589146
92506,92507,01 ONE FAMILY HOMES,512500.0,600.0,2017,1925,11204.0,BENSONHURST,1,20.0,A2,0.0,0.0,2000.0,600.0,1.0,1.0,854.1666666666666
